,Id,Name,file_id,text
156,s149,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,That is not to say they would not have succeeded.
157,s150,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,However there was no determination of those matters in the judgment.
158,s151,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,24 Sirtex submitted that to the extent that it had incurred costs on and after the closure of its open offer on 19 March 2007 commensurately Dr Gray's exposure under the cross-claim had increased.
159,s152,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"If the Court were to accept its submissions that UWA's refusal to accept its offer was unreasonable, then it only seemed appropriate that the extra costs fall at the feet of UWA rather than Dr Gray."
160,s153,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"25 In justification of its conduct in refusing to accept the Sirtex offer, UWA made the following points:  1."
161,s154,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The sum offered was inclusive of costs and made shortly prior to the commencement of the trial at which time the parties had already incurred very substantial costs.
162,s155,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"It was difficult for UWA to ascertain what, if any, amount was attributed in the offer to the value of its claims and what amount, if any, attributed to costs."
163,s156,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,2.
164,s157,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,There was a real difficulty in ascertaining the value of the offer so as to compare it to the value of the relief claimed against Sirtex.
165,s158,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,A calculation of the value of the offer required UWA to assign values to the amount offered and the likelihood of various contingencies.
166,s159,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,3.
167,s160,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The sum offered did not vary according to the extent of UWA's success.
168,s161,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,4.
169,s162,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The sum offered was contingent upon UWA succeeding in its claims against Dr Gray.
170,s163,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"In the circumstances that have arisen where UWA failed against Dr Gray and Sirtex failed in its cross-claim against UWA, UWA is only worse off than it would have been if it had accepted the offer in that it has now been ordered to pay Sirtex's costs of the trial except insofar as they are referable to the costs of Sirtex's cross-claim against Dr Gray."
171,s164,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,5.
172,s165,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"Regardless of whether the offer was accepted by UWA, Sirtex would still have been an active participant in the trial by reason of its cross-claim against Dr Gray."
173,s166,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,6.
174,s167,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The time for payment did not arise until after the conclusion of any appeal or time for appeal.
175,s168,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,7.
176,s169,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The Court had not had occasion to consider the relief to which UWA would have been entitled if it had succeeded in establishing liability.
177,s170,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,8.
178,s171,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"The offer was made on the eve of the trial and was expressed to be open for acceptance for a period of five days, representing in total three business days."
179,s172,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"26 Sirtex's submissions in reply, filed on 1 July 2008, referred to various cases for the proposition that in assessing the reasonableness of an offer the Court should have regard to the ultimate analysis by the Court of uncontroversial facts."
180,s173,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The finding that there was an implication of law in Dr Gray's employment was based on essentially uncontroversial facts.
181,s174,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"27 In relation to the contingency attached to the offer, Sirtex observed that UWA's case against it was necessarily a contingent one."
182,s175,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"The offer, if accepted, would have involved a real compromise on both sides:  (a) In a trial the size of the trial in these proceedings, the costs would be very substantial."
183,s176,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,It would have been a major compromise for Sirtex to forego its right to costs to that date from UWA.
184,s177,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,(b) UWA was plainly materially worse off for having rejected Sirtex's offer.
185,s178,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,It is liable for Sirtex's costs.
186,s179,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,It has no chance of obtaining a payment of $1.5 million or an equivalent value of Sirtex shares.
187,s180,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,It has appealed against the dismissal of its application against Dr Gray and regards itself as entitled to succeed against him.
188,s181,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"In those circumstances, it was submitted UWA could not say it was not worse off."
189,s182,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,UWA had argued that it improved its position by running the trial because it succeeded against Sirtex in respect of Sirtex's cross-claims.
190,s183,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,But that cross-claim only arose if UWA succeeded in any of its claims.
191,s184,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"28 Sirtex submitted there was no uncertainty as to the meaning of ""Substantial Success"" in the proposed Deed."
192,s185,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The suggestion of uncertainty was only raised by UWA for the first time on 3 June 2008.
193,s186,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,It did not suggest in March 2007 that it had any difficulty understanding the offer that had been put.
194,s187,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"As to the date from which indemnity costs should be ordered, and in the light of Mr Price's correcting affidavit of 3 June 2008, that UWA rejected Sirtex's offer on 15 March 2007, it was submitted that UWA should pay indemnity costs from that date."
195,s188,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,Whether indemnity costs should be awarded  29 There have been a considerable number of decisions in the Federal Court and other courts about when indemnity costs will be awarded following the rejection of an open offer.
196,s189,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,Many of these cases turn on their own facts.
197,s190,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,The starting point for consideration of the motion is the discretion in relation to costs conferred upon the Court by s 43 of the Federal Court Act.
198,s191,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,30 Ordinarily that discretion will be exercised so that costs follow the event and are awarded on a party and party basis.
199,s192,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,A departure from normal practice to award indemnity costs requires some special or unusual feature in the case: Alpine Hardwood (Aust) Pty Ltd v Hardys Pty Ltd (No 2) [2002] FCA 224 ; (2002) 190 ALR 121 at [11] (Weinberg J) citing Colgate Palmolive Co v Cussons Pty Ltd (1993) 46 FCR 225 at 233 (Sheppard J).
200,s193,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,31 Order 23 provides for offers of compromise.
201,s194,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,In this case it was not suggested that the Sirtex offer complied with the requirements of O 23.
202,s195,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,In any event that Order is not a code.
203,s196,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,32 The general principles governing the exercise of the discretion to award indemnity costs after rejection by an unsuccessful party of a so called Calderbank letter were set out in the judgment of the Full Court in Black v Lipovac [1998] FCA 699 ; (1998) 217 ALR 386.
204,s197,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,In summary those principles are:  1.
205,s198,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"Mere refusal of a ""Calderbank offer"" does not itself warrant an order for indemnity costs."
206,s199,University of Western Australia v Gray (No 21) [2008] FCA 1056 (16 July 2008),08_1056.xml,"In this connection it may be noted that Jessup J in Dais Studio Pty Ltd v Bullet Creative Pty Ltd [2008] FCA 42 said that (at [6]):    if the rejection of such an offer is to ground a claim for indemnity costs, it must be by reason of some circumstance other than that the offer happened to comply with the Calderbank principle."
